preamble,stimulus,is_correct,subject
"Unlike most other early civilizations, Minoan culture shows little evidence of: (A) trade. (B) conspicuous consumption by elites. (C) warfare. (D) the development of a common religion.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The greatest Egyptian pyramids at Giza were built: (A) by slaves who were coerced and worked under the threat of death, as described in the book of Exodus of the Old Testament. (B) in the construction frenzy of the 6th dynasty. (C) as burial monuments for the pharaoh Khufu, Khufu's son Khafre, and Khufu's grandson Menkaure. (D) all of the above.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"When anatomically modern humans first arrived in the Middle East, who did they encounter? (A) Homo erectus, the evolutionary descendants of the premodern human inhabitants of Europe and Asia (B) Neandertals, the evolutionary descendants of the premodern human inhabitants of Europe and Asia (C) Homo sapiens, who had evolved independently in Asia and arrived there by 200,000 years ago (D) All of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The “Lion Man” from Hohlenstein-Stadel cave is an example of: (A) mobiliary art. (B) long-distance trade of exotic raw materials. (C) parietal art. (D) a Venus figurine.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"At its peak, the palace at Knossos is thought to have had over _________ rooms. (A) 1,000 (B) 100 (C) 500 (D) 5,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"The Hopewell were complex rank societies, but they were not a state. Hopewell culture lacked all of the following elements EXCEPT: (A) formal government (B) urban centers (C) monumental earthworks (D) a permanent military. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Markings found on the mud-bricks of Huaca del Sol are probably: (A) intended to identify the local group that had produced them. (B) instructions for the builders written there by the engineers. (C) random scratches and not a meaningful script or written language. (D) simple arithmetic performed by carpenters on the building site.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________. (A) legumes, sarsens (B) sarsens, lintels (C) lintels, stelae (D) trilithon, tholoi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The secondarily altricial condition of modern human babies may have been an evolutionary solution, in that: (A) it allowed for subsequent growth of the brain, since bipedalism had resulted in a narrowed birth canal in the female pelvis. (B) the brain size of hominids had not grown for more than a million years, making it difficult for babies to walk. (C) it allowed for bipedalism and independence from the mother at an earlier age. (D) it allowed for growth of the brain to nearly adult size prior to birth, since bipedalism had resulted in a wider birth canal in the female pelvis.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from: (A) nuts and fruits to species more focused on grasses. (B) species focused on grasses to nuts and fruits. (C) meat to fruits and vegetables. (D) fruits and vegetables to fish.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Which of the following is evidence of new uses for plants during the Middle Stone Age? (A) the use of seeds as a natural insecticide in Altamira cave in southwestern Europe (B) plant materials such as flowers in Aurignacian burials in southern France (C) plant material lining the floor of Sibudu Cave in South Africa (D) the use of wood in the Gravettian tradition to make spear-throwers and canoes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"That modern Africans do not possess any Neandertal DNA indicates that: (A) Gene flow between Neandertals and anatomically modern humans occurred after anatomically modern humans migrated out of Africa. (B) Gene flow between Neandertals and anatomically modern humans must have occurred before Neandertals migrated out of Africa. (C) Neandertals who lived in Africa did not interbreed with anatomically modern humans, but must have followed them when they migrated out of Africa. (D) Interbreeding between anatomically modern humans and Neandertals never occurred.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______. (A) Beringia; Late Beringian Period (B) Sundaland; McKenzie Maximum (C) Beringia; Late Glacial Maximum (D) Wallacea; Late Laurentide Period. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which archaeological method is best for identifying large-scale land modifications? (A) test pits (B) aerial photography (C) ground-penetrating radar (D) proton magnetometers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific? (A) Clovis (B) Nenana Complex (C) Lapita (D) Micronesian Pottery Tradition. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What is one of the differences between simple foragers and complex foragers? (A) Complex foragers employ irrigation technology. (B) Complex foragers focus on a few highly productive resources. (C) Complex foragers rely on a wider range of food sources. (D) Complex foragers are more highly mobile.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The significance of Frere's discovery was that what he found was located: (A) on the surface, above the remains of extinct animals. (B) in a region of Africa where no one thought humans had ever lived. (C) beneath the remains of extinct animals. (D) on top of the ruins of a Medieval castle.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What is the earliest form of writing in the world and where did it develop? (A) hieroglyphics, in Egypt (B) clay-tablets, at Knossos (C) cuneiform, in Mesopotamia (D) runes, at Stonehenge. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"A pattern of social integration in which individuals are placed into a hierarchy of social levels is called: (A) urbanization. (B) social stratification. (C) a social system. (D) a necropolis.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on: (A) maritime trade (B) agriculture (C) metalworking (D) slave labor. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________. (A) Wari; AD 100 (B) Inca; AD 200 (C) Moche; AD 400 (D) Maya; AD 400. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins? (A) Clovis Complex (B) Denali Complex (C) Folsom Complex (D) Nenana Complex. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which of the following is used to remove the soil enclosing site materials? (A) brushes (B) trowels (C) all of the above (D) dental picks. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"A continuous, projecting ridge of bone above and across the eye orbits is called the: (A) sagittal crest. (B) maxilla. (C) supraorbital torus. (D) occipital bone.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Ancestral Puebloan culture in Chaco Canyon was comprised of: (A) around 75 substantial settlements and more than 300 smaller communities. (B) more than 500 towns and villages with monumental architecture. (C) between 30 and 40 farmsteads and three large pueblos. (D) one large city state with more than 300 outlying farmsteads.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"The Yang-shao culture gave way to the Lung-Shan sometime after: (A) 6,000 B.P. (B) 4,000 B.P. (C) 5,000 B.P. (D) 3,000 B.P.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The most prominent feature of the food resource base of post-Pleistocene Europe was its: (A) dependence on megafauna. (B) hunting and gathering. (C) diversity. (D) dependence on fur-bearing animals.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Evidence of wild grain harvesting and consumption in Israel dates to as early as (A) 12,000 B.P. (B) 20,000 B.P. (C) 10,000 B.P. (D) 8,000 B.P.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Civilization in the Indus Valley was characterized by: (A) all of the above. (B) highly centralized economies. (C) carefully planned and designed cities. (D) standardized weights and measures.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups: (A) stored food surpluses in good years for distribution in bad years. (B) predicted astronomical events such as eclipses and meteor showers. (C) constructed monuments and elaborate multi-storied cliff dwellings. (D) incorporated other societies through conquest warfare.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Teotihuacán came to prominence in the Basin of Mexico after its rival, Cuicuilco, (A) was crippled by a volcanic eruption. (B) succumbed to a civil war among its ruling families. (C) suffered a blight on its crops. (D) was flooded by a Gulf Coast hurricane.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Evidence from northwest coast societies indicates that what is ultimately needed for the development of social complexity is: (A) a food surplus. (B) agriculture. (C) irrigation technology. (D) social stratification.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Which subfield of anthropology aims to better understand the nearest living relatives of humans? (A) primatology (B) paleoanthropology (C) archaeology (D) linguistics. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"How did Aurignacian technology differ from Mousterian technology? (A) Aurignacian technology produced more usable blade surface. (B) Mousterian technology produced more projectile points. (C) Mousterian technology produced more usable blade surface. (D) Aurignacian technology was focused on the production of hand axes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Which of the following is evidence of a complex society? (A) burials with grave goods (B) leisure and a sedentary lifestyle (C) monumental works (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The face of Homo erectus was more ________ than modern humans, but less so than Homo habilis. (A) prognathous (B) altricial (C) hairy (D) occipital. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Montezuma ruled over millions of people from the _______ capital of _____. (A) Maya; Tikal. (B) Aztec; Tenochtitlán. (C) Teotihuacános; Teotihuacán. (D) Zapotec; Monte Albán.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The belief that all of the characteristics of civilization developed in one place, such as Egypt, and from there spread out to the rest of the world is known as: (A) diffusionism (B) cultural evolution (C) migrationism (D) anti-originalism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"When the ratio of brain size to body size is compared, which species has a proportionally larger brain? (A) modern Homo sapiens (B) Homo erectus (C) premodern Homo sapiens (D) Neandertals. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with: (A) jade, bronze, and ceramic artifacts. (B) all of the above. (C) chariots and horses. (D) the headless bodies of humans who had been sacrificed.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The above hominid species discovered in Malapa Cave in South Africa has been classified as: (A) Homo habilis (B) Australopithecus sediba. (C) Homo sapiens. (D) Australopithecus robustus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Ethnographic evidence supports which of the following connections between surplus food and social complexity? (A) Only agriculturalists can produce the food surplus necessary for economic inequality. (B) Some resource-rich environments allow for the creation of surpluses that can lead to economic inequalities and social complexity. (C) Economic inequalities are the foundation of social complexity and entirely dependent on agriculture for the production of surplus food. (D) The production of surplus food is not important in the development of economic inequalities or social complexity.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which of the following was the greatest advantage of using fire in human evolution? (A) Fire offers protection from predators and enemies. (B) Fire makes meat more digestible and kills bacteria. (C) Fire produces light and heat. (D) Fire can be used in warfare and to clear fields.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Palynology is the study of _________, which allows scientists to reconstruct ______. (A) foraminifera; a master sequence of tree rings. (B) coprolites; paleopathology and sexual dimorphism. (C) pollen; plant communities and climate. (D) phytoliths; artificial selection and photosynthesis pathways.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What was the unifying element of Olmec culture? (A) large armies (B) agricultural surpluses (C) religious iconography (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which of the following ancient civilizations has a written language that is the furthest from being fully deciphered? (A) Egyptian (B) the Indus Valley (C) Mesopotamian (D) Chinese. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The sophisticated stone tool making industry at the Pinnacle Point site in South Africa is evidence of: (A) a 250,000-year-old tradition of hand axe production and use. (B) a 71,000-year-old complex sequence of microblade production and use. (C) an adaptation to hunting in colder environments. (D) both a and c.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Early evidence of complexity in Mayan societies is suggested by the appearance, around 2650 B.P., of: (A) finely carved obsidian statuary. (B) decorated stepped platforms. (C) the introduction of chocolate into the Mesoamerican economy. (D) a ritual ball game in which the losers were sacrificed to the gods.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What do anthropologists NOT need to know to determine when people entered the Americas from Siberia? (A) When sled dogs were first domesticated (B) When the Bering Strait was exposed and open for travel (C) When eastern Siberia was first inhabited (D) The age of the earliest New World sites. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"When did Aborigines occupy the harsh interior of Australia? (A) 20,000–25,000 years ago (B) 10,000–12,000 years ago (C) 35,000–40,000 years ago (D) 40,000–45,000 years ago. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"What do the Hassunan and Samarran sites in Mesopotamia have in common? (A) Both have an abundance of rare luxury items. (B) Both have high-status burials. (C) Both relied heavily on agriculture. (D) Both have sophisticated monumental architecture.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which crop is South America's most significant agricultural contribution to Europe? (A) rice (B) squash (C) potatoes (D) beans. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What distinguishes the trade patterns of the Mesolithic from those of the Upper Paleolithic? (A) in the Mesolithic, goods traveled farther and more goods were exchanged (B) in the Mesolithic, goods traveled farther but fewer goods were exchanged (C) in the Mesolithic, goods traveled less far but more goods were exchanged (D) in the Mesolithic, goods traveled less far and fewer goods were exchanged. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"A celebration in which wealth is redistributed is called a: (A) potlatch. (B) kiva parties. (C) totem feasts. (D) sinagua.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Which of the following are techniques of trace element analysis? (A) proton magnetometer and electrical resistivity (B) neutron activation analysis and X- ray fluorescence (C) accelerator mass spectrometry and photosynthesis pathways (D) carbon isotope analysis and experimental replication. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The Chinese process of divining the future by examining fired animal bones is called: (A) hang-t'u. (B) scapulimancy (C) sarsen divination (D) cylinder seal prophecy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"How have archaeologists characterized the monuments built by the Olmec? (A) Halafian ritual monuments (B) megalithic chiefdoms (C) regal-ritual centers (D) surplus food storage centers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The ethics of conducting archaeological research on sites with human remains of indigenous North American ancestors is addressed by the Native American Graves Protection and Repatriation Act. Problems often arise when: (A) both non-indigenous archaeologists and Native Americans are allowed onto the site at the same time. (B) burials are so ancient that establishing historical or genealogical connections with modern, living groups of people is impossible. (C) there are no Native Americans who have been trained as archaeologists and no archaeologists who are Native American. (D) neither archaeologists nor Native Americans can agree on the exact location of burials at the site.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which culture, previously-known as the temple-mound builders, based their subsistence primarily on maize and squash agriculture? (A) Ancestral Puebloan (B) Hohokam (C) Mississippian (D) Adena. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The city of Uruk and the cultures of the Maya and the Moche were all adversely affected by: (A) invasion. (B) drought. (C) civil war. (D) earthquakes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What is the wild progenitor of maize? (A) teosinte (B) einkorn (C) emmer (D) legumes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"In comparison to the Middle Paleolithic, Upper Paleolithic tool technologies: (A) emphasized flakes over blades. (B) changed rapidly. (C) involved elaborate preparation of core tools. (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Recent genomic analyses of Neandertals and modern human populations indicate that: (A) Neandertal populations were entirely distinct and separate from anatomically modern humans, with no evidence of interbreeding. (B) between 1% and 4% of the genome of modern humans with European and Asian ancestry originated from Neandertal populations, most likely through interbreeding. (C) anatomically modern humans throughout the world uniformly share approximately 16% of their genome with Neandertal populations. (D) modern Africans share more than 4% of their genome with Neandertals, far greater than modern European and Asian populations, indicating a lengthier time of successful interbreeding.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which of the following is a remote-sensing device used at archaeological sites? (A) ground-penetrating radar (B) all the above (C) proton magnetometer (D) electrical resistivity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Genetic studies of the two primary varieties of rice, japonica (short-grained), and indica (long-grained), suggest that: (A) each is more closely related to one another than their local wild ancestors, suggesting that these modern varieties of rice were developed recently in east Asia. (B) each is more closely related to local wild ancestors than one another, suggesting that these modern varieties of rice were domesticated separately in east Asia and south Asia. (C) each is unrelated to one another, suggesting that these modern varieties of rice were domesticated independently in east Asia and western Europe. (D) each is closely related to their local wild ancestors, suggesting that domestication must have occurred very recently and no earlier than 2,000 years ago.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What do the amount of grave goods buried with the children at Sungir' indicate? (A) The tribe had a complex system of inherited social statuses. (B) The tribe spent most of their time carving beads. (C) The tribe was involved in an intricate trade network. (D) The children were sometimes leaders of the tribe.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"At its peak, the population of the city of Teotihuacán may have reached: (A) 200,000 people. (B) 50,000 people. (C) 500,000 people. (D) 1,000,000 people.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,prehistory
"Nubian civilization: (A) predated and spurred the rise of Egyptian culture. (B) was the result of Mesopotamian colonization in the south. (C) developed in response to, but not in imitation of, Egyptian culture. (D) had no contacts with neighboring cultures.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Having a forward-thrusting lower face is called (A) arboreal. (B) diastema. (C) prognathous. (D) mandible.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
