preamble,stimulus,is_correct,subject
"The main factor preventing subsistence economies from advancing economically is the lack of (A) a currency. (B) government activity. (C) a well-connected transportation infrastructure. (D) a banking service.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"The tendency for a population to continue to grow long after replacement fertility has been achieved is called (A) zero population growth. (B) rapid growth rate. (C) homeostatic plateau. (D) demographic momentum.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"The tendency for migration to decrease with distance is called (A) push factors. (B) pull factors. (C) migration selectivity. (D) distance decay.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form? (A) Second (B) Third (C) First (D) Fourth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following statements is TRUE concerning women in the labor force? (A) Women spend more hours per day working than men in all regions except Anglo America and Australia (B) Most women work in agriculture (C) The percentage of women economically active in the labor force declined worldwide (D) The percentage of women in the total labor force declined. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"All the following factors can be considered pull factors of migration EXCEPT (A) safety. (B) better climate. (C) overcrowding. (D) better schools.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following countries does NOT have a well-known example of a relict boundary? (A) Vietnam (B) United Kingdom (C) Germany (D) Bolivia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which form of migration below are farm workers from another country most likely to be practicing during the year? (A) Chain migration (B) Cluster migration (C) Circular migration (D) International migration. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following is a centrifugal force in a country? (A) Religious differences (B) A national holiday (C) An attack by another country (D) A charismatic national leader. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Early settlements and high population density along coastlines and rivers are best attributed to which of the following? (A) Mediterranean climate (B) Limited forest cover (C) Growth of manufacturing (D) Access to trade routes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"The first stage of the demographic transition exhibits (A) high birth rates with high but fluctuating death rates. (B) declining birth rates with continuing high death rates. (C) low birth rates with continuing high death rates. (D) high birth rates with declining death rates.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths? (A) Crude birth rate (B) Mortality rate (C) Total fertility rate (D) Replacement level. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"What is the most rapidly growing religion in the United States today? (A) Christianity (B) Hinduism (C) Islam (D) Buddhism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"The outlying area serviced by a urban center is referred to as a (A) hinterland. (B) redline area. (C) threshold. (D) range.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"The best definition of an urban area is (A) the central city and its developed areas. (B) the central city and its hinterlands. (C) the central city and its surrounding suburbs. (D) the central city and the adjacent counties.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following religions developed first? (A) Hinduism (B) Buddhism (C) Christianity (D) Islam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which one of the following is NOT a characteristic of world cities? (A) World cities are found only in the northern and western hemispheres. (B) World cities contain the headquarters of many transnational corporations. (C) World cities are well connected to secondary-level world cities. (D) World cities contain many offices of multinational organizations.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which type of transportation system created the star-shaped city pattern? (A) Streetcar and trolley lines extending from the CBD (B) Highways to airports that link cities (C) Interstate highways that link cities (D) Beltways around cities. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"In which urban US setting below would you expect to find planned communities? (A) Ghettos (B) CBDs (C) Suburbs (D) Transition zones. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"The latitude and longitude coordinates of a place are an example of (A) a formal region. (B) a functional region. (C) a relative location. (D) an absolute location.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"The voluntary association of three or more countries willing to give up some measure of sovereignty is called (A) supranationalism. (B) nationalism. (C) devolution. (D) complementarity.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"The key factor Thomas Malthus failed to recognize in his population theory was (A) population is limited by their means of subsistence. (B) all populations have the potential to increase more than the actual rate of increase. (C) technology's ability to raise the Earth's carrying capacity. (D) wars and famine inhibit population's reproductive capacity.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which pair of religions are both universalizing religions? (A) Islam and Judaism (B) Judaism and Buddhism (C) Hinduism and Buddhism (D) Christianity and Buddhism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially? (A) Concentric zone model (B) Central place model (C) Urban realms model (D) Sector model. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"When a country combines its religion with its government, it is called a (A) dictatorship. (B) democracy. (C) autocracy. (D) theocracy.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"What is the chief religion practiced in Europe? (A) Islam (B) Hinduism (C) Animism (D) Christianity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which group enacted the first effective settlement in the eastern United States? (A) British (English, Scotch-Irish, Welsh, Scottish) (B) French (C) Russian (D) Chinese. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT (A) future social spending needs of the population. (B) the impact of wars on the population. (C) a quick visual depiction of the country's demographics. (D) the impact of ""baby booms"" on the population.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"The Rhine River is an example of which type of boundary? (A) Geometric (B) Artificial (C) Natural (D) Relict. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which type of economic activity is most closely tied to the physical environment? (A) Primary (B) Secondary (C) Tertiary (D) Quaternary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"The majority of workers in periphery countries are probably employed in which type of activities? (A) Secondary (B) Tertiary (C) Quaternary (D) Primary. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"All of the following are non-basic jobs in the city EXCEPT (A) city firefighter. (B) social worker. (C) dry cleaner. (D) garment factory worker.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Transnational corporations distribute their operations (A) based on comparative advantage. (B) manufacturing goods where production costs are the highest. (C) conducting accounting and research services where economical. (D) with headquarters located in LDCs.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which of the following is LEAST associated with the development of alluvial landscapes? (A) A deep cover of loose materials (B) A predominance of gentle slopes (C) Deep dissection and erosion (D) Frequent flooding. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following is LEAST self-sufficient in the natural resources needed for modern industry? (A) Japan (B) United States (C) France (D) United Kingdom. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it (A) limits the marine climate of Europe to coastal areas (B) provides a corridor for communication between southern and northern Europe (C) effectively prevents population movement between parts of the Mediterranean region (D) enables marine-like climatic conditions to extend eastward into Germany and Poland. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"The largest Hindu temple complex ever constructed is found in (A) Calcutta. (B) Bombay. (C) Cambodia. (D) Bali.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which term describes the forces that unify and strengthen a country? (A) Diffusion (B) Centrifugal (C) Centripetal (D) Ethnocentric. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which one of the following statements best describes an application of the S-curve? (A) A model showing the decrease in population growth for several countries after they industrialize (B) Graph of the Bantu migration (C) Graph of the growth of human populations since their first appearance on Earth (D) The chart showing how cities associate with one another based on their population sizes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which of the following items is NOT a challenge to the state? (A) Good transportation network (B) Transnational corporations (C) EU (D) World Trade Organization. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"National sports teams, flags, national anthems, and national holidays all promote (A) nationalism. (B) sectarianism. (C) political unrest. (D) functional disputes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"The process whereby immigrants learn the values, language, and customs of their new country is called (A) acculturation. (B) assimilation. (C) adaptation. (D) amalgamation.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape? (A) A Mercator projection (B) A conic projection (C) A gnomonic projection (D) A globe. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which of the following could be considered a higher-order central place function? (A) Winn-Dixie grocery store (B) Shoe store (C) Family doctor (D) Mercedes-Benz dealership. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which geographer viewed the US urban community of the 1920s as a set of concentric rings radiating outward from a central core? (A) Rostow (B) Ravenstein (C) Von Thünen (D) Burgess. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"To get to school in the morning, we ALL use this as our guide: (A) Rand-McNally Road Atlas. (B) world globe. (C) road map. (D) mental map.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Of these, the map using the smallest map scale would be the map of (A) Atlanta, Georgia. (B) Main Street, Small Town, Ohio. (C) Pennsylvania. (D) the world.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as (A) a geometric boundary. (B) a relict boundary. (C) a subsequent boundary. (D) an antecedent boundary.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which of the following jobs is in the non-basic employment sector? (A) Parking lot attendant (B) Software engineer (C) F-10 pickup truck assembly-line worker (D) Oil refinery worker. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"In which of the following regions is subsistence agriculture being replaced by large-scale commercial development? (A) The Amazon Basin (B) The Swiss Alps (C) North Africa (D) The Alaskan tundra. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"A strong movement away from all religions is called (A) heathenism. (B) sacrilege. (C) nationalism. (D) secularism.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Regions share all of these characteristics EXCEPT (A) boundaries. (B) common features. (C) relative location. (D) easily defined.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
"Which of the following U.S. main immigration flow associations is NOT correct? (A) Pioneer settlement to 1870—Germans, British, Scotch-Irish, Africans (B) 1870–1914—Eastern and southern Europeans (C) 1965–present—Hispanics (D) 1870–1914—Asians. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,high_school_geography
