preamble,stimulus,is_correct,subject
"Unlike most other early civilizations, Minoan culture shows little evidence of: (A) trade. (B) conspicuous consumption by elites. (C) warfare. (D) the development of a common religion.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The greatest Egyptian pyramids at Giza were built: (A) by slaves who were coerced and worked under the threat of death, as described in the book of Exodus of the Old Testament. (B) in the construction frenzy of the 6th dynasty. (C) as burial monuments for the pharaoh Khufu, Khufu's son Khafre, and Khufu's grandson Menkaure. (D) all of the above.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"When anatomically modern humans first arrived in the Middle East, who did they encounter? (A) Homo erectus, the evolutionary descendants of the premodern human inhabitants of Europe and Asia (B) Homo sapiens, who had evolved independently in Asia and arrived there by 200,000 years ago (C) Neandertals, the evolutionary descendants of the premodern human inhabitants of Europe and Asia (D) All of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The “Lion Man” from Hohlenstein-Stadel cave is an example of: (A) long-distance trade of exotic raw materials. (B) parietal art. (C) a Venus figurine. (D) mobiliary art.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"At its peak, the palace at Knossos is thought to have had over _________ rooms. (A) 100 (B) 500 (C) 1,000 (D) 5,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The Hopewell were complex rank societies, but they were not a state. Hopewell culture lacked all of the following elements EXCEPT: (A) formal government (B) monumental earthworks (C) urban centers (D) a permanent military. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Markings found on the mud-bricks of Huaca del Sol are probably: (A) instructions for the builders written there by the engineers. (B) random scratches and not a meaningful script or written language. (C) intended to identify the local group that had produced them. (D) simple arithmetic performed by carpenters on the building site.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________. (A) legumes, sarsens (B) lintels, stelae (C) trilithon, tholoi (D) sarsens, lintels. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"The secondarily altricial condition of modern human babies may have been an evolutionary solution, in that: (A) the brain size of hominids had not grown for more than a million years, making it difficult for babies to walk. (B) it allowed for bipedalism and independence from the mother at an earlier age. (C) it allowed for subsequent growth of the brain, since bipedalism had resulted in a narrowed birth canal in the female pelvis. (D) it allowed for growth of the brain to nearly adult size prior to birth, since bipedalism had resulted in a wider birth canal in the female pelvis.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from: (A) species focused on grasses to nuts and fruits. (B) meat to fruits and vegetables. (C) fruits and vegetables to fish. (D) nuts and fruits to species more focused on grasses.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Which of the following is evidence of new uses for plants during the Middle Stone Age? (A) the use of seeds as a natural insecticide in Altamira cave in southwestern Europe (B) plant material lining the floor of Sibudu Cave in South Africa (C) plant materials such as flowers in Aurignacian burials in southern France (D) the use of wood in the Gravettian tradition to make spear-throwers and canoes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"That modern Africans do not possess any Neandertal DNA indicates that: (A) Gene flow between Neandertals and anatomically modern humans must have occurred before Neandertals migrated out of Africa. (B) Neandertals who lived in Africa did not interbreed with anatomically modern humans, but must have followed them when they migrated out of Africa. (C) Gene flow between Neandertals and anatomically modern humans occurred after anatomically modern humans migrated out of Africa. (D) Interbreeding between anatomically modern humans and Neandertals never occurred.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______. (A) Beringia; Late Beringian Period (B) Sundaland; McKenzie Maximum (C) Wallacea; Late Laurentide Period (D) Beringia; Late Glacial Maximum. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Which archaeological method is best for identifying large-scale land modifications? (A) test pits (B) aerial photography (C) ground-penetrating radar (D) proton magnetometers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific? (A) Clovis (B) Nenana Complex (C) Lapita (D) Micronesian Pottery Tradition. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What is one of the differences between simple foragers and complex foragers? (A) Complex foragers employ irrigation technology. (B) Complex foragers focus on a few highly productive resources. (C) Complex foragers rely on a wider range of food sources. (D) Complex foragers are more highly mobile.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The significance of Frere's discovery was that what he found was located: (A) on the surface, above the remains of extinct animals. (B) in a region of Africa where no one thought humans had ever lived. (C) beneath the remains of extinct animals. (D) on top of the ruins of a Medieval castle.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What is the earliest form of writing in the world and where did it develop? (A) hieroglyphics, in Egypt (B) clay-tablets, at Knossos (C) runes, at Stonehenge (D) cuneiform, in Mesopotamia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"A pattern of social integration in which individuals are placed into a hierarchy of social levels is called: (A) urbanization. (B) social stratification. (C) a social system. (D) a necropolis.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on: (A) agriculture (B) metalworking (C) slave labor (D) maritime trade. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________. (A) Wari; AD 100 (B) Moche; AD 400 (C) Inca; AD 200 (D) Maya; AD 400. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins? (A) Clovis Complex (B) Folsom Complex (C) Denali Complex (D) Nenana Complex. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which of the following is used to remove the soil enclosing site materials? (A) brushes (B) all of the above (C) trowels (D) dental picks. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"A continuous, projecting ridge of bone above and across the eye orbits is called the: (A) sagittal crest. (B) maxilla. (C) occipital bone. (D) supraorbital torus.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Ancestral Puebloan culture in Chaco Canyon was comprised of: (A) more than 500 towns and villages with monumental architecture. (B) between 30 and 40 farmsteads and three large pueblos. (C) around 75 substantial settlements and more than 300 smaller communities. (D) one large city state with more than 300 outlying farmsteads.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The Yang-shao culture gave way to the Lung-Shan sometime after: (A) 6,000 B.P. (B) 5,000 B.P. (C) 4,000 B.P. (D) 3,000 B.P.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The most prominent feature of the food resource base of post-Pleistocene Europe was its: (A) dependence on megafauna. (B) diversity. (C) hunting and gathering. (D) dependence on fur-bearing animals.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Evidence of wild grain harvesting and consumption in Israel dates to as early as (A) 12,000 B.P. (B) 20,000 B.P. (C) 10,000 B.P. (D) 8,000 B.P.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Civilization in the Indus Valley was characterized by: (A) highly centralized economies. (B) all of the above. (C) carefully planned and designed cities. (D) standardized weights and measures.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups: (A) predicted astronomical events such as eclipses and meteor showers. (B) stored food surpluses in good years for distribution in bad years. (C) constructed monuments and elaborate multi-storied cliff dwellings. (D) incorporated other societies through conquest warfare.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Teotihuacán came to prominence in the Basin of Mexico after its rival, Cuicuilco, (A) succumbed to a civil war among its ruling families. (B) suffered a blight on its crops. (C) was flooded by a Gulf Coast hurricane. (D) was crippled by a volcanic eruption.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Evidence from northwest coast societies indicates that what is ultimately needed for the development of social complexity is: (A) agriculture. (B) a food surplus. (C) irrigation technology. (D) social stratification.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which subfield of anthropology aims to better understand the nearest living relatives of humans? (A) paleoanthropology (B) archaeology (C) primatology (D) linguistics. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"How did Aurignacian technology differ from Mousterian technology? (A) Mousterian technology produced more projectile points. (B) Mousterian technology produced more usable blade surface. (C) Aurignacian technology produced more usable blade surface. (D) Aurignacian technology was focused on the production of hand axes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which of the following is evidence of a complex society? (A) burials with grave goods (B) leisure and a sedentary lifestyle (C) all of the above (D) monumental works. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"The face of Homo erectus was more ________ than modern humans, but less so than Homo habilis. (A) altricial (B) prognathous (C) hairy (D) occipital. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Montezuma ruled over millions of people from the _______ capital of _____. (A) Maya; Tikal. (B) Teotihuacános; Teotihuacán. (C) Zapotec; Monte Albán. (D) Aztec; Tenochtitlán.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"The belief that all of the characteristics of civilization developed in one place, such as Egypt, and from there spread out to the rest of the world is known as: (A) cultural evolution (B) migrationism (C) anti-originalism (D) diffusionism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"When the ratio of brain size to body size is compared, which species has a proportionally larger brain? (A) Homo erectus (B) premodern Homo sapiens (C) modern Homo sapiens (D) Neandertals. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with: (A) jade, bronze, and ceramic artifacts. (B) all of the above. (C) chariots and horses. (D) the headless bodies of humans who had been sacrificed.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The above hominid species discovered in Malapa Cave in South Africa has been classified as: (A) Homo habilis (B) Homo sapiens. (C) Australopithecus robustus (D) Australopithecus sediba.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Ethnographic evidence supports which of the following connections between surplus food and social complexity? (A) Only agriculturalists can produce the food surplus necessary for economic inequality. (B) Economic inequalities are the foundation of social complexity and entirely dependent on agriculture for the production of surplus food. (C) The production of surplus food is not important in the development of economic inequalities or social complexity. (D) Some resource-rich environments allow for the creation of surpluses that can lead to economic inequalities and social complexity.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Which of the following was the greatest advantage of using fire in human evolution? (A) Fire offers protection from predators and enemies. (B) Fire produces light and heat. (C) Fire can be used in warfare and to clear fields. (D) Fire makes meat more digestible and kills bacteria.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Palynology is the study of _________, which allows scientists to reconstruct ______. (A) foraminifera; a master sequence of tree rings. (B) pollen; plant communities and climate. (C) coprolites; paleopathology and sexual dimorphism. (D) phytoliths; artificial selection and photosynthesis pathways.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What was the unifying element of Olmec culture? (A) large armies (B) religious iconography (C) agricultural surpluses (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Which of the following ancient civilizations has a written language that is the furthest from being fully deciphered? (A) Egyptian (B) the Indus Valley (C) Mesopotamian (D) Chinese. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The sophisticated stone tool making industry at the Pinnacle Point site in South Africa is evidence of: (A) a 250,000-year-old tradition of hand axe production and use. (B) an adaptation to hunting in colder environments. (C) a 71,000-year-old complex sequence of microblade production and use. (D) both a and c.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Early evidence of complexity in Mayan societies is suggested by the appearance, around 2650 B.P., of: (A) finely carved obsidian statuary. (B) the introduction of chocolate into the Mesoamerican economy. (C) a ritual ball game in which the losers were sacrificed to the gods. (D) decorated stepped platforms.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"What do anthropologists NOT need to know to determine when people entered the Americas from Siberia? (A) When the Bering Strait was exposed and open for travel (B) When eastern Siberia was first inhabited (C) The age of the earliest New World sites (D) When sled dogs were first domesticated. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"When did Aborigines occupy the harsh interior of Australia? (A) 10,000–12,000 years ago (B) 35,000–40,000 years ago (C) 20,000–25,000 years ago (D) 40,000–45,000 years ago. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"What do the Hassunan and Samarran sites in Mesopotamia have in common? (A) Both have an abundance of rare luxury items. (B) Both have high-status burials. (C) Both relied heavily on agriculture. (D) Both have sophisticated monumental architecture.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which crop is South America's most significant agricultural contribution to Europe? (A) rice (B) potatoes (C) squash (D) beans. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"What distinguishes the trade patterns of the Mesolithic from those of the Upper Paleolithic? (A) in the Mesolithic, goods traveled farther and more goods were exchanged (B) in the Mesolithic, goods traveled less far but more goods were exchanged (C) in the Mesolithic, goods traveled farther but fewer goods were exchanged (D) in the Mesolithic, goods traveled less far and fewer goods were exchanged. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"A celebration in which wealth is redistributed is called a: (A) kiva parties. (B) totem feasts. (C) potlatch. (D) sinagua.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Which of the following are techniques of trace element analysis? (A) proton magnetometer and electrical resistivity (B) accelerator mass spectrometry and photosynthesis pathways (C) neutron activation analysis and X- ray fluorescence (D) carbon isotope analysis and experimental replication. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"The Chinese process of divining the future by examining fired animal bones is called: (A) hang-t'u. (B) scapulimancy (C) sarsen divination (D) cylinder seal prophecy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"How have archaeologists characterized the monuments built by the Olmec? (A) Halafian ritual monuments (B) regal-ritual centers (C) megalithic chiefdoms (D) surplus food storage centers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"The ethics of conducting archaeological research on sites with human remains of indigenous North American ancestors is addressed by the Native American Graves Protection and Repatriation Act. Problems often arise when: (A) both non-indigenous archaeologists and Native Americans are allowed onto the site at the same time. (B) there are no Native Americans who have been trained as archaeologists and no archaeologists who are Native American. (C) neither archaeologists nor Native Americans can agree on the exact location of burials at the site. (D) burials are so ancient that establishing historical or genealogical connections with modern, living groups of people is impossible.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Which culture, previously-known as the temple-mound builders, based their subsistence primarily on maize and squash agriculture? (A) Ancestral Puebloan (B) Hohokam (C) Adena (D) Mississippian. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"The city of Uruk and the cultures of the Maya and the Moche were all adversely affected by: (A) invasion. (B) civil war. (C) earthquakes. (D) drought.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"What is the wild progenitor of maize? (A) einkorn (B) emmer (C) teosinte (D) legumes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"In comparison to the Middle Paleolithic, Upper Paleolithic tool technologies: (A) emphasized flakes over blades. (B) changed rapidly. (C) involved elaborate preparation of core tools. (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Recent genomic analyses of Neandertals and modern human populations indicate that: (A) Neandertal populations were entirely distinct and separate from anatomically modern humans, with no evidence of interbreeding. (B) anatomically modern humans throughout the world uniformly share approximately 16% of their genome with Neandertal populations. (C) modern Africans share more than 4% of their genome with Neandertals, far greater than modern European and Asian populations, indicating a lengthier time of successful interbreeding. (D) between 1% and 4% of the genome of modern humans with European and Asian ancestry originated from Neandertal populations, most likely through interbreeding.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Which of the following is a remote-sensing device used at archaeological sites? (A) ground-penetrating radar (B) proton magnetometer (C) electrical resistivity (D) all the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"Genetic studies of the two primary varieties of rice, japonica (short-grained), and indica (long-grained), suggest that: (A) each is more closely related to one another than their local wild ancestors, suggesting that these modern varieties of rice were developed recently in east Asia. (B) each is unrelated to one another, suggesting that these modern varieties of rice were domesticated independently in east Asia and western Europe. (C) each is closely related to their local wild ancestors, suggesting that domestication must have occurred very recently and no earlier than 2,000 years ago. (D) each is more closely related to local wild ancestors than one another, suggesting that these modern varieties of rice were domesticated separately in east Asia and south Asia.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,prehistory
"What do the amount of grave goods buried with the children at Sungir' indicate? (A) The tribe spent most of their time carving beads. (B) The tribe had a complex system of inherited social statuses. (C) The tribe was involved in an intricate trade network. (D) The children were sometimes leaders of the tribe.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"At its peak, the population of the city of Teotihuacán may have reached: (A) 50,000 people. (B) 500,000 people. (C) 200,000 people. (D) 1,000,000 people.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
"Nubian civilization: (A) predated and spurred the rise of Egyptian culture. (B) developed in response to, but not in imitation of, Egyptian culture. (C) was the result of Mesopotamian colonization in the south. (D) had no contacts with neighboring cultures.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,prehistory
"Having a forward-thrusting lower face is called (A) arboreal. (B) diastema. (C) prognathous. (D) mandible.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,prehistory
