preamble,stimulus,is_correct,subject
"How many human polyomaviruses are known at present? (A) 100 (B) 1 (C) 10 (D) unknown. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"AIDS activism in the U.S. resulted in: (A) Food and Drug Administration reforms (B) All of the above (C) Easier access to investigational drugs (D) Changes in the way medicine was practiced in the U.S.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,virology
"Globally, the most deaths are caused by: (A) Diarrheal diseases (B) Respiratory infections (C) Malaria (D) Tuberculosis. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"What happens during the 'incubation period'? (A) Virus replication happens at an intracellular level (B) The virus is cleared from the body by the immune system (C) This period commonly lasts for a few days (D) This period commonly lasts for a few hours. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Newborn infants in countries with limited access to safe water and low levels of education should be: (A) Exclusively breast fed for six months (B) Exclusively formula fed for six months (C) Should receive both breast milk and other foods as tolerated in the first 6 (D) months. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Achieving effective change in a community is usually dependent on which of the following segments of society? (A) Early adapters (B) Innovators (C) Middle adapters (D) Late adapters. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,virology
"“Contingency management” is”: (A) Paying drug users for negative urine specimens (B) A strategy of last resort for reducing high-risk behaviors (C) Paying sex workers to use condoms (D) Paying drug users to use condoms. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Typical clinical symptoms following infection with astroviruses include which of the following? (A) Acute pneumonia (B) Hepatitis (C) rashes (D) Gastroenteritis in children. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Which of the following is the most special characteristic of the adaptive immune system? (A) Antibodies (B) T cells (C) Memory T cells (D) Clonal expansion of pre-existing antibodies and/or T cells. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following? (A) Interferon and ribavirin (B) Combinations of adefovir and entecavir and/or tenofovir (DAA) (C) Interferons alone (D) Lamivudine and ribavirin. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"There were no new cases of Ebola virus in the United States from January 1, 1997 through January 1, 1998. Which of the following epidemiologic terms does this statement describe? (A) Lifetime prevalence (B) Incidence (C) Lifetime expectancy (D) Period prevalence. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"How were retroviruses discovered? (A) In chickens as Rous sarcoma (B) In humans as HTLV-1 (C) In cats causing leukaemia (D) In mice causing leukaemia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Most surveillance systems use which of the following study designs? (A) Serial cross-sectional (B) Cohort (C) Mortality (D) Syndromic. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
