preamble,stimulus,is_correct,subject
"The main factor preventing subsistence economies from advancing economically is the lack of (A) a currency. (B) government activity. (C) a well-connected transportation infrastructure. (D) a banking service.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"The tendency for a population to continue to grow long after replacement fertility has been achieved is called (A) zero population growth. (B) demographic momentum. (C) rapid growth rate. (D) homeostatic plateau.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
"The tendency for migration to decrease with distance is called (A) distance decay. (B) push factors. (C) pull factors. (D) migration selectivity.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form? (A) First (B) Second (C) Third (D) Fourth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which of the following statements is TRUE concerning women in the labor force? (A) Women spend more hours per day working than men in all regions except Anglo America and Australia (B) Most women work in agriculture (C) The percentage of women economically active in the labor force declined worldwide (D) The percentage of women in the total labor force declined. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"All the following factors can be considered pull factors of migration EXCEPT (A) safety. (B) better climate. (C) overcrowding. (D) better schools.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which of the following countries does NOT have a well-known example of a relict boundary? (A) Vietnam (B) United Kingdom (C) Bolivia (D) Germany. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"Which form of migration below are farm workers from another country most likely to be practicing during the year? (A) Circular migration (B) Chain migration (C) Cluster migration (D) International migration. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which of the following is a centrifugal force in a country? (A) A national holiday (B) Religious differences (C) An attack by another country (D) A charismatic national leader. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
"Early settlements and high population density along coastlines and rivers are best attributed to which of the following? (A) Mediterranean climate (B) Access to trade routes (C) Limited forest cover (D) Growth of manufacturing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
"The first stage of the demographic transition exhibits (A) declining birth rates with continuing high death rates. (B) low birth rates with continuing high death rates. (C) high birth rates with high but fluctuating death rates. (D) high birth rates with declining death rates.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths? (A) Crude birth rate (B) Mortality rate (C) Replacement level (D) Total fertility rate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,high_school_geography
"What is the most rapidly growing religion in the United States today? (A) Christianity (B) Islam (C) Hinduism (D) Buddhism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
"The outlying area serviced by a urban center is referred to as a (A) redline area. (B) hinterland. (C) threshold. (D) range.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
"The best definition of an urban area is (A) the central city and its surrounding suburbs. (B) the central city and its developed areas. (C) the central city and its hinterlands. (D) the central city and the adjacent counties.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which of the following religions developed first? (A) Hinduism (B) Buddhism (C) Christianity (D) Islam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,high_school_geography
"Which one of the following is NOT a characteristic of world cities? (A) World cities contain the headquarters of many transnational corporations. (B) World cities are found only in the northern and western hemispheres. (C) World cities are well connected to secondary-level world cities. (D) World cities contain many offices of multinational organizations.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,high_school_geography
