preamble,stimulus,is_correct,subject
"The study of older adults and aging is referred to as (A) Geropsychiatry (B) Gerontology (C) Geriatrics (D) Gero-education. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"Which of the following factors is associated with a decreased risk of Alzheimer's? (A) Being African or Hispanic American (B) A lower level of education (C) Being married (D) Eating fish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"The docility hypothesis is that (A) Those who experience high environmental demands become more docile (B) Those who experience high environmental demands become less docile (C) Those with less capability are less vulnerable to environmental demands (D) Those with low capabilities are more vulnerable to environmental demands. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"Normal memory seems to be improved by (A) Taking acetylcholine (B) Taking gingko (C) Increasing social contacts (D) Aerobic exercise. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"The perspective that development is embedded in history means that (A) Change can always occur regardless of age (B) Development in any particular areas (e.g., social) is tied to development in other areas (e.g., cognitive) (C) Some characteristics change with age while others do not (D) Sociocultural conditions must always be considered. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"The answer ""both play an important role"" is clearly applicable to the question of (A) Nature vs. nurture (B) All of these questions (C) Mechanistic vs organismic (D) Continuity vs. discontinuity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"Which of the following does NOT usually occur to the lens of the eye as one grows older? (A) It becomes thicker (B) It fills with fluid (C) It yellows (D) It becomes clouded. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"The houses of the future may allow you to operate virtually everything in the house from a central terminal; such a house is already in production and is referred to as (A) Smarthouse (B) Technohouse (C) Compuhouse (D) Futurehouse. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"The reaction time difference between younger and older adults is reduced when older adults (A) Lift weights on a regular schedule (B) Practice regular aerobic exercise (C) Consume large quantities of vitamins (D) Practice Tai chi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"A major difference between programmed and unprogrammed theories of senescence is that programmed theories (A) Claim that senescence follows a predetermined plan (B) Attribute senescence only to environmental factors (C) Are far too difficulty to test (D) Rely too heavily on computer models. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"One reason that older adults show high levels of optimism is that (A) They do not really know what is going on (B) This may be a warning sign for dementia (C) Our measures have low validity (D) Many pessimists die at a younger age. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"Bu is often late for appointments but says it's because she had more important things on her mind. This is an example of which coping strategy? (A) Immunization (B) Accommodation (C) Avoidance (D) Assimilation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"Which of the following is most strongly associated with loss of bone density? (A) Genetic factors (B) Lifestyle factors like not exercising (C) Hormonal factors such as loss of estrogen (D) Cohort factors. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"That super sweet iced tea that your grandmother gives you might be that way because she (A) Has lost a lot of sweet taste buds and cannot taste sweetness as well anymore (B) Is a member of that cohort that really enjoys sweets (C) Is trying to get you to be a little sweeter than you have been in the past (D) Has experienced damage in her parietal lobe where sweet sensations are directed. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"A shortage of these two vitamins can produce symptoms that mimic dementia: (A) A and C (B) B6 and B12 (C) B6 and D (D) B12 and E. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"Which of the following is one of McAdam's levels of personality? (A) Identity (B) Control (C) Generativity (D) Assimilation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"In this chapter's Senior View, Dr. Donham told us that mental stimulation, exercise, diet, and what other factor is important for long life? (A) Moderate amounts of alcohol (B) Good genes (C) Social support (D) Avoiding stress. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"Surveys of older adults who are living together show that they tend to view cohabitation as (A) An alternative to marriage (B) A first step toward eventual marriage (C) A way to save on expenses (D) Their swan song. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"Older adults may be more attached to a place than younger adults because (A) It's much harder to move when you're older (B) That place holds many memories (C) Young adults pay less attention to place then do older adults (D) That place represents transcendence. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
"The Hayflick number for human cells is (A) Unknown (B) Less than 30 (C) More than 60 (D) Between 45 and 55. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,human_aging
"High levels of self-care behaviors have been associated with high levels of (A) Agreeableness (B) Neuroticism (C) Extraversion (D) Secondary control. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,human_aging
"Research has offered some longitudinal as well as cross sectional support for the theory put forth by (A) Peck (B) Erikson (C) Foos (D) Levenson. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,human_aging
