preamble,stimulus,is_correct,subject
" Just war theory's principle of military necessity belongs to (A) jus ad bellum. (B) jus in bello. (C) moral nihilism. (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
" According to Mill, censoring speech that is possibly true (A) violates human dignity. (B) fails a prima facie duty of honesty. (C) is a risk worth taking of the speech is dangerous enough. (D) is tantamount to asserting that you are infallible.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" West argues that feminist rhetoric has (A) obscures the harms of rape by equating all sex with nonconsensual sex. (B) obscures the harms of noncoerced, consensual sex by implying that because what is coerced is bad what is noncoerced is good. (C) by not acknowledging a distinction between what is good and what noncoerced, has led to the acknowledgement of the harms of consensual sex. (D) All of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
" According to Mill, the value of a particular pleasure depends on (A) its quantity alone. (B) its quality alone. (C) neither its quantity nor its quality. (D) both its quantity and its quality.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" According to Carruthers, whenever someone is required to act in a certain way toward an animal for the sake of the animal, what explains that fact are facts about (A) the animal. (B) the wider effects on human beings. (C) both A and B (D) neither A nor B. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
" What does SCNT stand for, as used in the discussion on cloning? (A) skin cell nuclear transfer (B) stem cell nuclear transmission (C) none of the above (D) somatic cell nuclear transfer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" Velleman worries that, by offering a patient the option of euthanasia, (A) we allow the patient to harm him- or herself. (B) we force doctors to harm the patient. (C) we harm the patient's family. (D) we harm the patient.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" Nathanson supports which of the following kinds of retributivism? (A) preventive (B) equality (C) retaliatory (D) proportional. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" Carruthers approaches questions about the moral standing of nonhuman animals from the perspective of which of the following moral theories? (A) consequentialism (B) Kantianism (C) virtue ethics (D) contractualism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" In Gardiner's analysis, which of the following is a characteristic of the climate change problem? (A) institutional adequacy (B) dispersion of causes and effects (C) fragmentation of agency (D) all of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" What is the ""intergenerational storm"" of climate change? (A) the problem of massive world overpopulation over generations. (B) the problem that countries are possibly biased toward the interests of the current generation, which largely benefits from carbon dioxide emissions. (C) the problem that the bad effects of current carbon dioxide emissions will fall largely on future generations. (D) the problem that the compounding effects of greenhouse gas emissions require the current generation to, in effect, cooperate with future generations.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
" Hourdequin argues that one flaw of consequentialist calculation is that (A) it fails to reconcile prima facie duties. (B) it can run counter to the idea that persons are atomistic and individually rational actors. (C) it fails to recognize that possibility that the persons are best understood in relation to one another. (D) it can run counter to a person's being able to integrate her commitments at various levels.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" Dershowitz discusses the hypothetical case where the hijacked planes of 9/11 must be shot down to argue that important decisions like these (A) should be made with visibility and accountability by the highest-level officials. (B) often have to be made quickly and without immediate authorization. (C) have no objective answer. (D) none of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,moral_disputes
" Baxter argues that we should view our treatment of the environment as a matter of various trade-offs whose aim is (A) to promote human welfare. (B) to minimize damage incurred by all individual living beings. (C) to minimize the suffering of all sentient creatures. (D) to promote the functional integrity of ecosystems.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,moral_disputes
" Which of the following is an example of a value-based moral theory? (A) consequentialism (B) both A and B (C) virtue ethics (D) neither A nor B. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
" Kass worries that cloned individuals: (A) both of the above (B) will be seen as curiosities. (C) will be scrutinized in relation to the person they are clones of. (D) none of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,moral_disputes
" Why, according to Gill, does Leon Kass think the notion of being ""better off dead"" is incoherent? (A) because some things (e.g., long-term torture) are worse than death. (B) because there has yet to be a satisfactory philosophical explanation of why death is bad. (C) because death is, by definition, undesirable. (D) because dead people no longer exist, and thus cannot benefit from choosing to die.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" In response to the argument that embryos are not persons because they lack certain rights that all persons have (such as the right to life), Lee and George argue that (A) the right to life belongs to all living creatures, human or not. (B) not all persons have the right to life-for example, a murderer has given up his or her right to life through his or her actions (C) all of the above (D) the right to life belongs to a human being at all times that he or she exists.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,moral_disputes
" The consequentialist approach to punishment is at odds with (A) retributive theories of punishment. (B) perfectionist theories of punishment. (C) legal theories of punishment. (D) preventive theories of punishment.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,moral_disputes
" What does Hursthouse say about the claim that any adequate action-guiding (i.e., moral) theory must provide clear guidance about what ought and ought not to be done that any intelligent person could follow? (A) She says the claim is very plausible. (B) She says the claim is implausible. (C) She says the claim is self-evident. (D) She says the claim is true.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,moral_disputes
