preamble,stimulus,is_correct,subject
"How many human polyomaviruses are known at present? (A) 1 (B) 10 (C) unknown (D) 100. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"AIDS activism in the U.S. resulted in: (A) Food and Drug Administration reforms (B) Easier access to investigational drugs (C) Changes in the way medicine was practiced in the U.S. (D) All of the above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Globally, the most deaths are caused by: (A) Respiratory infections (B) Malaria (C) Tuberculosis (D) Diarrheal diseases. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"What happens during the 'incubation period'? (A) Virus replication happens at an intracellular level (B) The virus is cleared from the body by the immune system (C) This period commonly lasts for a few days (D) This period commonly lasts for a few hours. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Newborn infants in countries with limited access to safe water and low levels of education should be: (A) Exclusively formula fed for six months (B) Should receive both breast milk and other foods as tolerated in the first 6 (C) Exclusively breast fed for six months (D) months. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Achieving effective change in a community is usually dependent on which of the following segments of society? (A) Early adapters (B) Middle adapters (C) Late adapters (D) Innovators. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"“Contingency management” is”: (A) A strategy of last resort for reducing high-risk behaviors (B) Paying sex workers to use condoms (C) Paying drug users for negative urine specimens (D) Paying drug users to use condoms. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Typical clinical symptoms following infection with astroviruses include which of the following? (A) Acute pneumonia (B) Hepatitis (C) Gastroenteritis in children (D) rashes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Which of the following is the most special characteristic of the adaptive immune system? (A) Antibodies (B) T cells (C) Clonal expansion of pre-existing antibodies and/or T cells (D) Memory T cells. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following? (A) Lamivudine and ribavirin (B) Interferon and ribavirin (C) Combinations of adefovir and entecavir and/or tenofovir (DAA) (D) Interferons alone. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"There were no new cases of Ebola virus in the United States from January 1, 1997 through January 1, 1998. Which of the following epidemiologic terms does this statement describe? (A) Lifetime prevalence (B) Incidence (C) Lifetime expectancy (D) Period prevalence. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"How were retroviruses discovered? (A) In chickens as Rous sarcoma (B) In humans as HTLV-1 (C) In mice causing leukaemia (D) In cats causing leukaemia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Most surveillance systems use which of the following study designs? (A) Cohort (B) Mortality (C) Serial cross-sectional (D) Syndromic. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Polio can be eradicated by which of the following? (A) Killed polio vaccine (B) Live polio vaccine (C) Combination of the killed and live vaccines. (D) Attention to sewage control and hygiene. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Public health ethics is: (A) Population-centered (B) Patient-centered (C) Subject-centered (D) Must respect the rights of individuals. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"How many people globally are currently infected with hepatitis B? (A) 2 billion (B) 100,000 (C) 350 million (D) 1 million. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"In a study, a group of people are exposed to an environmental toxin but are not treated observed over time on a standard set of measures to ascertain the potential effects of the toxin. This type of study design is called (A) Clinical trial (B) Double-blind (C) Prospective cohort (D) Longitudinal. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Which disease do polyomaviruses predominantly cause? (A) Tumours (B) Brain pathology (C) No disease at all (D) Kidney infections. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"How are antibody producing cells stimulated? (A) Interacting with a virus short peptide (B) Interacting with a plasma cell (C) Interacting with a virus infected cell (D) Interacting with a T helper cell.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"The single most important key to the success of the Multicenter AIDS Cohort (MACS) is: (A) The commitment of the participants (B) The brilliance of the principal investigator (C) The commitment of the staff (D) The quality of the laboratories. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Picornavirus replication as a positive strand RNA virus is particularly typified by which of the following? (A) The virion RNA acting as mRNA (B) Virions carry RNA transcriptase enzyme into the cell (C) The virion RNA is translated into a single large polyprotein (D) The virus exits by apoptosis of the cell. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Why are members of the astrovirus family only recently recognised as significant enteric viruses for humans? (A) A new vector has been discovered (B) They infect a wide range of domestic animals and so contaminate meat (C) Knowledge of their replication as positive sense ssRNA viruses is now complete (D) The genome has been identified by the new method of deep sequencing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Which virus infection was not first identified by clinical observation? (A) Hepatitis C (B) HIV (C) Rubella teratogenicity (D) Microcephaly and Zika. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"The particular quality of the U.S. health care system is its: (A) Fragmented, uncoordinated approach (B) Systematic, democratic approach (C) The result of rationale decisions by informed legislators (D) a. and c. above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"The three key intervention strategies according to Professor Shoptaw are: (A) Behavioral intervention, treatment and structural interventions (B) Condoms, drug therapy and regulation of commercial sex establishments (C) Drug replacement therapy, community intervention and needle exchange (D) HIV testing, drug therapy and condom use. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Measles has been controlled in many countries by which of the following? (A) By MMR vaccine (B) By hygiene (C) By new molecular peptide vaccines (D) By humanised monoclonal antibodies to F protein. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"How can the spread of filoviruses be restricted? (A) New antivirals (B) New humanised monoclonal antibodies (C) New vaccines (D) Hygiene and social distancing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Most pandemics have arisen from influenza viruses from which of the following animals? (A) Pigs (B) Wild birds (C) Bats (D) Humans. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"PreP is an effective strategy for reducing the incidence of HIV in: (A) Women (B) Pregnant women (C) a. and b. above (D) Drug users. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"The replication of hepatitis B includes which of the following stages? (A) Movement of intact virus to the cellular cytoplasm for replication (B) Conversion of relaxed circular viral DNA in to covalently closed circular (CCC) DNA in the nucleus (C) Virions produced in the cytoplasm by cellular DNA polymerase (D) Oncogenic activity to transform liver cells.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"How does the papilloma family of viruses cause cancer? (A) Replicate in dividing cells and encodes three oncogenic proteins E5, E6 and E7 (B) Has an oncogene able to initiate cancer (C) Integrates viral genome into cellular DNA (D) Acts as a co factor for a cellular oncogene. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"The noroviruses typically cause which of the following? (A) Diarrhoea (B) Rash (C) Disease of the central nervous system (D) Projectile vomiting and diarrhoea. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,virology
"Deep nucleotide sequencing (NGS) is now cheap enough for general application. What will the technique mainly be useful for? (A) Quickly identifying new viruses (B) Speedy vaccine development (C) Identifying genetic variation (D) Giving details on virus excretion in symptomless carriers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Determinants of acquiring an HIV infection from an infected person per sexual act include: (A) All of the above (B) Viral RNA level (C) Presence of other infections (D) Condom use. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"How is next generation sequencing (NGS) most often used? (A) Cannot be used (B) To identify a newly discovered virus (C) To search for drug resistant mutants (D) To identify quasi species viruses. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
"Which of the following HPV viruses are known to cause cervical cancer? (A) Viruses of all 5 clades (B) Types 14, 16, 18, 31, 45 (C) None are oncogenic per se (D) Types 1-180. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,virology
"Which member of the paramyxovirus family can cause very serious croup? (A) Meta pneumo virus (B) Measles (C) Hendra (D) Respiratory syncytial virus (RSV). Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,virology
