preamble,stimulus,is_correct,subject
"What is the term for a sub-optimal but acceptable outcome of negotiations between parties? (A) Satisficing (B) Bargaining (C) Accepting (D) Compromising. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is the term for the 'rule of thumb' type of bias in decision making? (A) Framing bias (B) Hindsight bias (C) Over-confidence bias (D) Heuristics. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What is a normative perspective? (A) The way things are. (B) The way things should be. (C) The way things are going to be. (D) The way things were.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"In the 'five forces model', what is the type of competitive activity that exists between organisations? (A) The level of rivalry (B) The potential for entry into the industry (C) The threat of substitute products (D) The power of customers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"Which one of the following political leaders could not be termed a 'transformational' leader? (A) Bill Clinton (B) Margaret Thatcher (C) Mikhail Gorbachov (D) Nelson Mandela. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is a Gantt chart a type of? (A) Work flow design (B) Work schedule design (C) Work rate design (D) Work output design. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"Which one of the following is a feature of McGregor's Theory X? (A) Workers like to be directed. (B) Workers enjoy responsibility. (C) Workers view physical and mental effort as a natural part of work. (D) Workers like to show initiative.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is the term for power derived from status or position in an organisation? (A) Referent (B) Expert (C) Reward (D) Legitimate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Which writer is most associated with bureaucratic structures? (A) Henry Fayol (B) Max Weber (C) Adam Smith (D) Mary Parker Follett. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"Who of the following is the industrial philanthropist? (A) Frederick Taylor (B) Henry Ford (C) Max Weber (D) Seebohm Rowntree. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Individualism as a guiding moral philosophy was advocated by which economist? (A) John Kenneth Galbraith (B) John Maynard Keynes (C) Alfred Marshall (D) Milton Friedman. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"The Hawthorn Studies are most associated with which writer? (A) Mary Parker Follett (B) Elton Mayo (C) Lillian Gilbreth (D) Frederick Taylor. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"How can you describe the thinking and outlook of transformational leaders? (A) Operational (B) Functional (C) Developmental (D) Strategic. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What are the key characteristics of transactional leaders? (A) Guiding, mentoring and motivating (B) Guiding, commanding and motivating (C) Guiding, demonstrating and motivating (D) Guiding, mentoring and demonstrating. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is not an assumption underpinning the rational decision making model? (A) An agreed goal (B) Incomplete information (C) A structured problem (D) High level of certainty regarding the environment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"Which one of the following is not one of Drucker's five guiding principles of management? (A) To operate the organisation's status system. (B) Making people's strengths effective and their weaknesses irrelevant. (C) Enhancing the ability of people to contribute. (D) Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is a paradigm? (A) An example serving as a model (B) A theoretical assumption (C) An illustration (D) A theoretical model. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What one of the following is not a key management skill in planning? (A) Conceptual skills (B) IT and computing skills (C) Analytical skills (D) Communication skills. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"According to Belbin (1981) an extroverted and enthusiastic person fits with what role? (A) Co-ordinator (B) Resource investigator (C) Shaper (D) Implementer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"Which is not a recognised form of business continuity planning? (A) Contingency planning (B) Building planning (C) Scenario planning (D) Financial planning. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions? (A) Opportunistic organisation (B) Agile organisation (C) Enterprising organisation (D) International organisation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"Which of these is not part of the recognised challenges for modern managers? (A) Managing communications (B) Managing change (C) Managing the learning organisation (D) Micro-managing the workforce. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"To what does emotional intelligence refer? (A) How people view and understand the world. (B) How people view and understand themselves. (C) How people view and understand others. (D) How people view and understand themselves and others.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Of what is individual freedom to schedule work an example? (A) Job enrichment (B) Job design (C) Job rate (D) Job planning. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What are workers primarily motivated by according to the instrumental approach? (A) Peer recognition (B) Promotion (C) Greater freedom (D) Economic reward. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Which is not a characteristic of corporate social responsibility? (A) Product safety (B) Consumer rights (C) Environmental policies (D) Price-fixing. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Who was a major protagonist of utilitarianism? (A) John Stuart Mill (B) Thomas Hobbes (C) Karl Marx (D) Adam Smith. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"As what is ensuring that one individual does not carry the burden of a whole work task referred to? (A) Work design (B) Work schedule (C) Work shift (D) Work specialisation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"How do you describe a work group that comprises workers with demarcated tasks and distant line managers? (A) Dependent (B) Interdependent (C) Collaborative (D) Independent. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Specialisation is a feature of which organisational structure? (A) Matrix (B) Divisional (C) Multi-divisional (D) Functional. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"Which one is not an element in the primary activities of a value chain? (A) Inbound logistics (B) Outbound logistics (C) Service (D) Procurement. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What is the term for the act of getting individuals to behave in ways that are acceptable to a group? (A) Indoctrination (B) Socialisation (C) Brainwashing (D) Propaganda. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"When does an acquisition take place? (A) Two unequal partners become one after a buyout. (B) Two equal partners decide to work together. (C) Two equal partners share resources. (D) Two unequal partners join together.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"Who of these is the entrepreneur? (A) James Dyson (B) Barack Obama (C) Damien Hirst (D) Mo Farah. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"Which of these is not an advantage of a virtual team? (A) Team members can be recruited for their specific skills or experience. (B) Conflict can be resolved easily using face-to-face meetings. (C) No overhead costs associated with physical buildings. (D) Low transport or commuting costs.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,management
"What is the richest form of information? (A) Telephone (B) E-mail (C) Video conference (D) Face-to-face. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What is the purpose of a 'quality circle'? (A) Bring together managers and workers to discuss output. (B) Bring together managers and workers to review quality of work. (C) Bring together managers and workers to review targets. (D) Bring together managers and workers to find improvements.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What is the guiding principle behind New Public Management? (A) Introducing private sector business principles into the public sector (B) Profit maximisation (C) Replacing public management with private sector management (D) Restructuring public organisations. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
