preamble,stimulus,is_correct,subject
"An important source of information on the credit rating of retail businesses is (A) the Retail Merchants Association (B) the local chamber of commerce (C) Dun & Bradstreet, Inc. (D) the United States Retail Credit Association. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"An important source of information on the credit rating of retail businesses is (A) the Retail Merchants Association (B) the local chamber of commerce (C) Dun & Bradstreet, Inc. (D) the United States Retail Credit Association. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"An important source of information on the credit rating of retail businesses is (A) the Retail Merchants Association (B) the local chamber of commerce (C) Dun & Bradstreet, Inc. (D) the United States Retail Credit Association. Of the answer choices above, answer (C) is the",best,1,miscellaneous
"An important source of information on the credit rating of retail businesses is (A) the Retail Merchants Association (B) the local chamber of commerce (C) Dun & Bradstreet, Inc. (D) the United States Retail Credit Association. Of the answer choices above, answer (D) is the",best,0,miscellaneous
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy? (A) Conferencing (B) Self-Regulated Strategy Development (C) Discipline-based inquiry (D) Introduction-Body-Conclusion strategy. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy? (A) Conferencing (B) Self-Regulated Strategy Development (C) Discipline-based inquiry (D) Introduction-Body-Conclusion strategy. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy? (A) Conferencing (B) Self-Regulated Strategy Development (C) Discipline-based inquiry (D) Introduction-Body-Conclusion strategy. Of the answer choices above, answer (C) is the",best,1,miscellaneous
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy? (A) Conferencing (B) Self-Regulated Strategy Development (C) Discipline-based inquiry (D) Introduction-Body-Conclusion strategy. Of the answer choices above, answer (D) is the",best,0,miscellaneous
"Paper will burn at approximately what temperature in Fahrenheit? (A) 986 degrees (B) 2125 degrees (C) 3985 degrees (D) 451 degrees. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"Paper will burn at approximately what temperature in Fahrenheit? (A) 986 degrees (B) 2125 degrees (C) 3985 degrees (D) 451 degrees. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"Paper will burn at approximately what temperature in Fahrenheit? (A) 986 degrees (B) 2125 degrees (C) 3985 degrees (D) 451 degrees. Of the answer choices above, answer (C) is the",best,0,miscellaneous
"Paper will burn at approximately what temperature in Fahrenheit? (A) 986 degrees (B) 2125 degrees (C) 3985 degrees (D) 451 degrees. Of the answer choices above, answer (D) is the",best,1,miscellaneous
"The Apple iMac computer is available in all of the following colors except which? (A) Tangerine (B) Strawberry (C) Grape (D) Kiwi. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"The Apple iMac computer is available in all of the following colors except which? (A) Tangerine (B) Strawberry (C) Grape (D) Kiwi. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"The Apple iMac computer is available in all of the following colors except which? (A) Tangerine (B) Strawberry (C) Grape (D) Kiwi. Of the answer choices above, answer (C) is the",best,0,miscellaneous
"The Apple iMac computer is available in all of the following colors except which? (A) Tangerine (B) Strawberry (C) Grape (D) Kiwi. Of the answer choices above, answer (D) is the",best,1,miscellaneous
"What were the first names of the early American explorers Lewisand Clark? (A) Morgan and Mason (B) Cabot and Joseph (C) Meredith and George (D) Meriwether and William. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"What were the first names of the early American explorers Lewisand Clark? (A) Morgan and Mason (B) Cabot and Joseph (C) Meredith and George (D) Meriwether and William. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"What were the first names of the early American explorers Lewisand Clark? (A) Morgan and Mason (B) Cabot and Joseph (C) Meredith and George (D) Meriwether and William. Of the answer choices above, answer (C) is the",best,0,miscellaneous
"What were the first names of the early American explorers Lewisand Clark? (A) Morgan and Mason (B) Cabot and Joseph (C) Meredith and George (D) Meriwether and William. Of the answer choices above, answer (D) is the",best,1,miscellaneous
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described? (A) Direct instruction (B) Literature circle (C) Read-aloud (D) Guided reading. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described? (A) Direct instruction (B) Literature circle (C) Read-aloud (D) Guided reading. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described? (A) Direct instruction (B) Literature circle (C) Read-aloud (D) Guided reading. Of the answer choices above, answer (C) is the",best,0,miscellaneous
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described? (A) Direct instruction (B) Literature circle (C) Read-aloud (D) Guided reading. Of the answer choices above, answer (D) is the",best,1,miscellaneous
"What is varicella? (A) the chicken pox virus (B) a fancy pasta (C) a type of opera (D) ancient Roman poetry. Of the answer choices above, answer (A) is the",best,1,miscellaneous
"What is varicella? (A) the chicken pox virus (B) a fancy pasta (C) a type of opera (D) ancient Roman poetry. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"What is varicella? (A) the chicken pox virus (B) a fancy pasta (C) a type of opera (D) ancient Roman poetry. Of the answer choices above, answer (C) is the",best,0,miscellaneous
"What is varicella? (A) the chicken pox virus (B) a fancy pasta (C) a type of opera (D) ancient Roman poetry. Of the answer choices above, answer (D) is the",best,0,miscellaneous
"Which of the following materials has a resistance that is LEAST affected by temperature changes? (A) Carbon (B) Germanium (C) Copper (D) Silicon. Of the answer choices above, answer (A) is the",best,0,miscellaneous
"Which of the following materials has a resistance that is LEAST affected by temperature changes? (A) Carbon (B) Germanium (C) Copper (D) Silicon. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"Which of the following materials has a resistance that is LEAST affected by temperature changes? (A) Carbon (B) Germanium (C) Copper (D) Silicon. Of the answer choices above, answer (C) is the",best,1,miscellaneous
"Which of the following materials has a resistance that is LEAST affected by temperature changes? (A) Carbon (B) Germanium (C) Copper (D) Silicon. Of the answer choices above, answer (D) is the",best,0,miscellaneous
"A second-year college student is usually called a what? (A) sophomore (B) senior (C) freshman (D) junior. Of the answer choices above, answer (A) is the",best,1,miscellaneous
"A second-year college student is usually called a what? (A) sophomore (B) senior (C) freshman (D) junior. Of the answer choices above, answer (B) is the",best,0,miscellaneous
"A second-year college student is usually called a what? (A) sophomore (B) senior (C) freshman (D) junior. Of the answer choices above, answer (C) is the",best,0,miscellaneous
