preamble,stimulus,is_correct,subject
"A 10-N force at an angle 45° above the horizontal has a horizontal component of about (A) 5 N (B) 10 N (C) 12 N (D) 7 N. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"A completely submerged object always displaces its own (A) weight of fluid. (B) density of fluid. (C) All of these. (D) volume of fluid.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light (A) totally internally reflects (B) is absorbed (C) None of these (D) passes into the air above. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"According to four-dimensional geometry, the angles of a triangle add to 180° (A) always. (B) never. (C) on planet Earth only. (D) sometimes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"A voltage will be induced in a wire loop when the magnetic field within that loop (A) aligns with the electric field (B) is at right angles to the electric field (C) converts to magnetic energy (D) changes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Among these colors, the one that has the most energy per photon is (A) red (B) yellow-green (C) violet (D) blue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"According to general relativity, (A) mass distorts spacetime. (B) All of these. (C) gravity affects clocks. (D) light can’t escape from a black hole.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A step-up transformer in an electric circuit can step up (A) energy (B) Both of these (C) voltage (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Spectral lines of the elements are (A) chaotic (B) positioned by amplitude (C) in phase (D) ordered. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"A wave transfers (A) amplitude (B) wavelength (C) frequency (D) energy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore (A) the same (B) Either of these (C) Need more information (D) opposite. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The surface of planet Earth loses energy to outer space due mostly to (A) conduction (B) convection (C) radiation (D) radioactivity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is (A) half, 1 A (B) Depends on which lamp is closer to the battery (C) Not enough information to say (D) 2 A. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"As a blinking light source approaching you gains speed, you see the frequency of flashes (A) decrease. (B) remain unchanged. (C) increase. (D) None of these.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is (A) 2mg (B) mg/2 (C) mg/4 (D) mg. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is (A) equal. (B) less. (C) greater. (D) none because it sinks.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"When you look at the red petals of a rose the color light you're seeing is (A) green. (B) red. (C) white minus red. (D) a mixture of green and yellow.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased (A) speed (B) frequency (C) wavelength (D) All of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"When you squeeze an air-filled party balloon, you increase its (A) volume (B) mass (C) weight (D) density. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Polarization is a property of (A) longitudinal waves (B) all waves (C) None of these (D) transverse waves. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"In a vacuum, an object has no (A) mass (B) buoyant force (C) weight (D) All of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Temperature is generally proportional to a substance’s (A) thermal energy. (B) vibrational kinetic energy. (C) rotational kinetic energy. (D) average translational kinetic energy.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"In a hydraulic press operation, the output piston cannot (A) move farther than the input piston (B) exceed the force input (C) exceed the input piston’s speed (D) produce increased energy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum (A) decreases (B) remains unchanged (C) increases (D) may increase or decrease. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces (A) half the bend. (B) the same bend if the branch doesn’t break. (C) 4 times the bend. (D) twice the bend.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When an increase in speed doubles the kinetic energy of a moving body its momentum (A) doubles (B) more than doubles (C) increases but less than doubles (D) depends on factors not stated. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion? (A) 1 minute. (B) 2 minutes. (C) 9 minutes. (D) 5 minutes.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will (A) accelerate at a constant rate in a straight line (B) come to rest (C) increase its amount of inertia (D) move at a constant speed in a straight line. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Relativity equations for time, length, and momentum hold true for (A) everyday low speeds. (B) relativistic speeds. (C) Both of these. (D) Neither of these.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Put a saucer of water on your table. A process that then occurs is (A) evaporation (B) Both (C) condensation (D) Neither. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A barometer that uses water instead of mercury will be (A) shorter (B) equal in height (C) inoperable (D) taller. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the (A) force due to gravity is the same on each. (B) air resistance is always zero in free fall. (C) ratio of force to mass is the same. (D) inertia of both rocks is the same.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"When an increase in speed doubles the momentum of a moving body its kinetic energy (A) increases but less than doubles (B) doubles (C) depends on factors not stated (D) more than doubles. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The equation E = mc^2 indicates that energy (A) equals mass moving at the speed of light squared. (B) and mass are closely related. (C) equals moving mass. (D) is fundamentally different than mass.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"General relativity predicts that (A) light leaving the Sun is slowed by gravity. (B) light passing the Sun is deflected. (C) a clock on the Sun’s surface runs faster than on Earth. (D) All of these.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When an element ejects an alpha particle, the atomic number of the resulting element (A) reduces by 4 (B) reduces by 2 (C) increases by 2 (D) increases by 4. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"As more lamps are connected in parallel in a circuit, the current in the power source (A) decreases (B) remains the same (C) increases (D) Not enough information to say. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of (A) 30 km/h (B) 40 km/h (C) 50 km/h (D) 60 km/h. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The energy of an emitted photon is related to its (A) amplitude (B) polarization (C) frequency (D) momentum. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Thermal conduction involves mainly (A) protons (B) neutrons (C) electrons (D) ions. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Compared with the current in an LED lamp the current in the connecting wire is (A) less. (B) more. (C) Need more information. (D) the same.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Bow waves are produced by waves of water (A) overlapping one another (B) constructively interfering (C) moving slower than the source producing them (D) All of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The speed of sound is slightly greater on a (A) cold day (B) day with steady temperature (C) None of these (D) hot day. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is (A) half (B) the same (C) twice (D) None of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"The second law of thermodynamics tells us that heat doesn’t flow from (A) hot to cold ever (B) cold to hot without external energy (C) cold to hot ever (D) hot to cold without external energy. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of (A) oxygen. (B) nitrogen. (C) But all have the same speed on average. (D) hydrogen.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Compared with the power input, the power output of an ideal transformer is (A) greater (B) the same (C) less (D) Any of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is (A) less than 0.8 N (B) greater than 0.8 N (C) dependent on the orientation of its body (D) 0.8 N. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The vibrations in a longitudinal wave move in a direction (A) perpendicular to the wave (B) Both of these (C) along and parallel to the wave (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The potential energy of a compressed spring and the potential energy of a charged object both depend on (A) motion (B) the work done on them (C) Both of these (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A step-up transformer in an electrical circuit can step up (A) energy (B) Both of these (C) Neither of these (D) voltage. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The neutrons in an atom are normally found (A) outside the nucleus (B) inside the nucleus (C) Either of these (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"The greenish-blue color of ocean water is due mostly to light that hasn’t been (A) reflected (B) scattered (C) absorbed (D) refracted. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Noise-canceling devices make use of sound (A) destruction (B) resonance (C) interference (D) amplification. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Black is the combination of (A) all the colors together (B) two or more appropriate colors (C) light when a prism is held upside down (D) None of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is (A) about 1 A (B) 2 A (C) Not enough information to say (D) Depends on which lamp is closer to the battery. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Which of these changes when light refracts in passing from one medium to another? (A) Speed only (B) Both speed and wavelength (C) Wavelength only (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be (A) 2 Hz (B) 8 Hz (C) 4 Hz (D) 16 Hz. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The loudness of a sound is most closely related to its (A) frequency (B) period (C) amplitude (D) wavelength. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The electric field inside the dome of a Van de Graaff generator is zero when the dome is (A) charged (B) uncharged (C) Neither of these (D) Either of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The redness of a sunrise or sunset is due mostly to light that hasn’t been (A) absorbed (B) transmitted (C) polarized (D) scattered. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When a nucleus of uranium-238 emits an alpha particle, left behind is (A) thorium-242 (B) thorium-238 (C) thorium-234 (D) radium-214. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The Doppler effect occurs when a source of sound moves (A) toward you (B) away from you (C) Both of these (D) None of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"When a proton is plucked from an atomic nucleus, the atom has a decrease in (A) charge (B) all of these (C) energy (D) mass. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"If the Sun were twice as massive, its pull on Mars would be (A) unchanged (B) half as much (C) four times as much (D) twice as much. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"During the time an aircraft produces a sonic boom the aircraft is (A) breaking the sound barrier (B) pulling out of a subsonic dive (C) Each of these produces a sonic boom (D) flying faster than sound. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"When food is exposed to gamma radiation, the food (A) becomes slightly radioactive (B) will spoil faster (C) doesn’t become radioactive (D) should be avoided. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The red glow in the neon tube of an advertising sign is a result of (A) fluorescence. (B) coherence. (C) polarization. (D) de-excitation.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Light that is not transmitted by opaque materials is (A) mainly reflected. (B) reflected or converted to internal energy in the material. (C) mainly refracted. (D) transmitted at a lower frequency.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh (A) 1/100 as much (B) 100 times as much (C) 10 times as much (D) 1000 times as much. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A magnetic force acting on a beam of electrons can change its (A) energy (B) direction (C) Both of these (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Microscopic slush in water tends to make the water (A) less dense (B) more slippery (C) warmer (D) more dense. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The speed of sound in air depends on (A) frequency. (B) air temperature. (C) wavelength. (D) All of these.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Heat comes from the Sun to Earth by the process of (A) conduction (B) radiation (C) convection (D) All of these, although radiation is greatest. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A torque is a force (A) like any other force (B) that is fictitious (C) that accelerates things (D) multiplied by a lever arm. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"All of the following are electromagnetic waves EXCEPT (A) microwaves (B) light waves (C) None is outside the family; all are electromagnetic waves (D) X-rays. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Big brother and little sister can balance on a seesaw because of balanced (A) forces (B) energies (C) torques (D) All of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"Any atom that emits an alpha particle or beta particle (A) may become an atom of a different element. (B) becomes an atom of a different element always. (C) becomes a different isotope of the same element. (D) increases its mass.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"Regelation occurs due to water’s (A) high specific heat (B) high rate of expansion (C) slight tendency to freeze when its temperature is lowered (D) open-structured ice crystals. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in (A) momentum (B) speed (C) Both (D) Neither. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"A capacitor can store (A) charge (B) Both of these (C) energy (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be (A) one-quarter the value for a tube open at both ends (B) one-half the value for a tube open at both ends (C) twice the value for a tube open at both ends (D) four times the value for a tube open at both ends. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,conceptual_physics
"The period of a 10-Hz wave is (A) 1.0 s (B) 10 s (C) 1/10 s (D) None of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"If the Sun collapsed to become a black hole Planet Earth would (A) likely be sucked into the black hole. (B) be pulled apart by tidal forces. (C) continue in its present orbit. (D) Both C and D.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The electric field between a pair of oppositely charged parallel plates (A) gets weaker with distance inside the plates (B) follows the inverse-square law (C) Both of these (D) Neither of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The flight of a blimp best illustrates (A) Pascal’s principle (B) Bernoulli’s principle (C) Archimedes’ principle (D) Boyle’s law. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The distance of your image behind a plane mirror is equal to (A) half your height (B) half your distance from the mirror (C) more than your distance in front of the mirror (D) your distance in front of the mirror. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"The discrete orbits of electrons are best understood when modeled by (A) high-speed particles (B) particles on springs (C) photons (D) waves. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"Heat engines, such as a jet engine, are more efficient when run at (A) constant temperatures (B) low temperatures (C) high temperatures (D) a constant rate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"The phenomenon of interference occurs for (A) sound waves (B) light waves (C) Neither of these (D) Both of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
"As more lamps are connected in a series circuit the current in the power source (A) increases. (B) remains much the same. (C) decreases. (D) Need more information.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons (A) must be supplied by you (B) may fall out—hence insulation (C) are included in the wire (D) None of these. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,conceptual_physics
"When a uranium nucleus undergoes fission the energy released is primarily in the form of (A) gamma radiation. (B) kinetic energy of ejected neutrons. (C) All of these about equally. (D) kinetic energy of fission fragments.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,conceptual_physics
