preamble,stimulus,is_correct,subject
"What is the term for a sub-optimal but acceptable outcome of negotiations between parties? (A) Satisficing (B) Bargaining (C) Accepting (D) Compromising. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is the term for the 'rule of thumb' type of bias in decision making? (A) Heuristics (B) Framing bias (C) Hindsight bias (D) Over-confidence bias. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What is a normative perspective? (A) The way things are. (B) The way things are going to be. (C) The way things were. (D) The way things should be.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"In the 'five forces model', what is the type of competitive activity that exists between organisations? (A) The level of rivalry (B) The potential for entry into the industry (C) The threat of substitute products (D) The power of customers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"Which one of the following political leaders could not be termed a 'transformational' leader? (A) Margaret Thatcher (B) Mikhail Gorbachov (C) Bill Clinton (D) Nelson Mandela. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"What is a Gantt chart a type of? (A) Work flow design (B) Work rate design (C) Work schedule design (D) Work output design. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"Which one of the following is a feature of McGregor's Theory X? (A) Workers enjoy responsibility. (B) Workers view physical and mental effort as a natural part of work. (C) Workers like to show initiative. (D) Workers like to be directed.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,management
"What is the term for power derived from status or position in an organisation? (A) Referent (B) Expert (C) Legitimate (D) Reward. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"Which writer is most associated with bureaucratic structures? (A) Max Weber (B) Henry Fayol (C) Adam Smith (D) Mary Parker Follett. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"Who of the following is the industrial philanthropist? (A) Frederick Taylor (B) Henry Ford (C) Seebohm Rowntree (D) Max Weber. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"Individualism as a guiding moral philosophy was advocated by which economist? (A) John Kenneth Galbraith (B) John Maynard Keynes (C) Milton Friedman (D) Alfred Marshall. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"The Hawthorn Studies are most associated with which writer? (A) Elton Mayo (B) Mary Parker Follett (C) Lillian Gilbreth (D) Frederick Taylor. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"How can you describe the thinking and outlook of transformational leaders? (A) Strategic (B) Operational (C) Functional (D) Developmental. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,management
"What are the key characteristics of transactional leaders? (A) Guiding, commanding and motivating (B) Guiding, demonstrating and motivating (C) Guiding, mentoring and motivating (D) Guiding, mentoring and demonstrating. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
"What is not an assumption underpinning the rational decision making model? (A) An agreed goal (B) A structured problem (C) Incomplete information (D) High level of certainty regarding the environment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,management
